,cid,podcaster_id,title,episode_count,sub_count,primary_cid,name
3433,2430111,16116831.0,اصول و فنون آموزش زبان,8,844,,Zabanamuzan Website
4143,4694956,24127740.0,hafez khani | حافظ خوانی,125,842,,ali erfanian
2667,2012411,10911807.0,پادکست دمنوش,11,838,,owrsi
2085,3929115,21493755.0,XavRadio / رادیو ژاو,38,831,,Xav Coffee
2146,4737730,24459404.0,Artist | آرتیست,20,825,,Ali Mahdavi
1726,3306838,33847905.0,سعدیانه,161,820,,علیرضا صحتی
4016,4367009,22544523.0,پادکست زروان,47,819,,SedMedi narrator
2391,2683360,14550079.0,Polaris - پولاریس,9,815,,Mahshad Khaghani مهشاد خاقانی
2390,3667338,16851990.0,کتاب صوتی خاطرات سفیر,31,811,,Maryam Rostamiani
964,4746212,19199528.0,🌀 Bullet journal  |  بولت ژورنال,8,806,,❄️ soheil salamat
2727,2539739,16870427.0,آموزش مقدماتی  ان ال پی - دکتر اسحاق سعیدی,42,804,,NLP Radio
2321,2935512,18311958.0,FikaCast | فیکاکست,41,797,,Fika Cast
379,4145368,22428540.0,cryptomusic | کریپتوموزیک,36,794,,CRYPTO MUSIC - کریپتوموزیک
2306,4793478,24681762.0,پادکست آموزش زبان American Show آمریکایی شو,3,788,,american show
1110,2891544,18682791.0,Samimibakhod - صمیمی با خود,317,787,,Faezeh Leela Emadi
170,5259452,27584822.0,crime obsession | وسواس جنایت,22,785,,Mahsa
929,2689060,17869886.0,DooDooCast,50,784,,DooDooCast
4172,4960840,24475845.0,Radio Olympus | رادیو المپ,21,782,,Radio Olympus | رادیو المپ
3784,4686857,22907569.0,"""Hich Podcast | پادکست هیچ""",34,781,,M E H D I
1493,3645509,10036973.0,موزیکوفیل Musicophile,17,781,,Radio Gousheh
2944,2600968,17310032.0,رادیو پرسپولیس,182,779,,روزنامه پیروزی
4068,4994294,19832923.0,عبدی مدیا,203,778,,abdimedia
1880,3928357,21491589.0,پادکست آنتی‌ کامز,35,776,,Anticomms
4291,2743442,26342740.0,Brandist | پادکست فارسی برندیست | داستان برندها,10,774,,EM PODCAST
2328,3718759,20931480.0,Modir Sakht | مدیر ساخت,33,769,,Modir Sakht
479,2742731,18195088.0,horny but healthy | پادکست فارسی آتیشی ولی سالم,6,768,,horny healthy
3610,1397170,8095277.0,Kayvan Hosseini's radio series,49,760,,Kayvan Hosseini
187,2946300,10648092.0,رادیو نیست: تکه صدا,207,759,,Taha Nist
813,3231947,16142218.0,چهلستون,38,756,,آکادمی هوش مالی
3511,2114544,13053409.0,پادکست فارسی ایرنا ۲۴,19,754,,podcast 24
2327,5504069,20447088.0,Radio Opera | رادیو اپرا,9,751,,Atrin Adalan
3644,3297514,19621969.0,طعم نقد,30,749,,Tame Naghd
2027,4940404,22214417.0,خودمثبت | khodemosbat,6,749,,mohammad amin noshadi
717,5540340,29993691.0,Audio Podi,12,744,,Audio podi /عادیوپادی
3016,2157360,9600808.0,رادیو طنز سقلمه,35,742,,arashtqv
1308,3189081,19385935.0,Radio_Sitcom,17,740,,R.S
3024,2996104,18842473.0,تنها مسیر- راهبرد اصلی در نظام تربیت دینی,94,740,,AMiR
3276,4568258,21419576.0,نقدکست,67,740,,نیاکی
2157,4696266,19718295.0,دایی جان ناپلئون_ به قلم ایرج پزشکزاد,49,739,,Zohreh_Babaei
482,2501973,16698595.0,موج کودک | پادکست فارسی,18,737,,Zahra Marzani
2385,4995031,25722643.0,پادکست دوسیه,24,735,,اندیشکده هاتف
3737,3885430,21382026.0,دوشنبه های دیتایی سحاب | Sahab Data Mondays,51,733,,Sahab Marketing
3303,2479962,16532410.0,Heeta Fashion Dictionary / هیتا,6,732,,Anahita Alipour
2472,3198085,19914589.0,موسیقی متن,28,732,,mosighi matn
621,2600766,14852759.0,پادکست ابهام,2,727,,Omid Hormozi
1401,5333311,15735317.0,پادکست چکاوا,22,725,,Chakava
463,2415692,15990914.0,Germania,30,722,,The Persian Germanist
650,2671282,17784853.0,Biotalk Podcast | پادکست فارسی زیست شناسی بیوتاک,6,720,,Biotalk Podcast
3944,3129677,19221041.0,احمد شاملو | شعر دیگر شاعران,2,720,,Ahmad Shamlou
1850,2562138,17077031.0,آوای کتابک,297,717,,Ketabak Org
1470,5573871,31675427.0,پادکست هوش هیجانی دکتر یحیی علوی,23,714,,RADIO AYA
2454,1684459,6892982.0,Radio Sang - رادیو سنگ,43,710,,Ali Morad
51,2380592,26899294.0,مبل قرمز | Mobleqermez,100,709,4498628.0,شنوتو shenoto
2176,4567463,23932881.0,excoino اکسکوینو,325,700,,Excoino
2444,4625375,23491076.0,رادیومان,14,699,,radio maan
312,2498432,12819871.0,Soupe Jooje Baraye Rouh | پادکست سوپ جوجه برای روح,51,698,,PersianBMS
2732,2531435,16870427.0,شکست عشقی,21,698,,NLP Radio
4166,5236484,23158968.0,سم زدایی دوپامین | Dopamine Detox,7,693,,DJ MOREY
725,4811255,19229905.0,Charkhosafar | چرخ و سفر,23,690,,Hamid Soltanabadian  | چرخ و سفر
3170,2962935,18822539.0,برنامه های آرتین پرتویان در رادیو شمرون,4,688,,Radio Shemroon
1954,1988832,10624265.0,Ordinary People / آدمهای معمولی,6,688,,Nahid Mazidi
2224,4289831,21257657.0,پادکست گفتمان,43,687,,goftman ir
362,3004567,24779825.0,Didgah - دیدگاه,2222,686,,Radio Iran International
1438,4669401,23948485.0,پادکست بیدارشو,92,685,,bidarsho podcast
3105,2624721,17465780.0,Orkids | ارکیدز,15,685,,Orkids Org
2195,2713728,18034373.0,Parsclick,44,684,,Parsclick
2525,2569992,17117470.0,Tanbal پادکست تنبل,15,683,,Tanbal Podcast پادکست تنبل
1637,4862440,25437407.0,کتاب شنبه,19,682,,کتاب شنبه
190,3574826,18950558.0,پادکست کتابخوانی پاک زیستن,93,681,,Saeid
1860,5384938,22799342.0,دیتکت پادکست تیم تکنولوژی دیجی‌کالا,13,680,,Digikala Technology
1959,2394046,8538706.0,PodCoffeeCast | پادکافی‌کست,8,678,,Fareed JacoB
2730,2629404,16870427.0,رهایی از عادت های بد,29,678,,NLP Radio
2689,2155352,12959665.0,پادکست ملت عشق,2,676,,sasan khadem
138,3317055,19676377.0,Dungeon Zone | دانجن زون,63,676,,Pouriya Marefat
413,2729824,18128132.0,پادکست زندگی واقعی,6,674,,Sepideh Alizadeh
1714,4962474,16681788.0,Podcast Riff │ پادکست ریف,15,672,,Farzad Rabiei
2009,4899001,25356823.0,SOMA سـُــمـا,9,671,,Mehran Seyed Emami
2615,2772424,18354961.0,radio tas,14,671,,radio tas
3414,2450495,16301906.0,کمی کتاب,6,670,,kami ketab
630,2479867,14968594.0,Padio Plus | پادیو پلاس,5,670,,Radio Padio | رادیو پادیو
841,3737545,19504526.0,shidcast شیدکست,1,665,,Mahshid Shirazi
712,4767845,24661811.0,Mehraniac Podcast,62,661,,Mehraniac
1552,2669325,21288916.0,SargarME | رسانه سرگرمی,0,657,,info@sargarme.com
280,1741849,12819871.0,Safheye Namayesh | پادکست صفحه نمایش,56,657,,PersianBMS
484,2851140,18568153.0,Tintin Pod | تن تن پاد,16,655,,Tintin Pod
871,2829354,18508772.0,رادیوبیز | Radiobizz | رادیو بیز,13,653,,RadioBizz
4289,2452758,15558944.0,Radio Talk Podcast - پادکست رادیو تاک,19,649,,Big Psyche
2729,2539684,16870427.0,ضمیر ناخداگاه,23,645,,NLP Radio
3474,2177574,14213129.0,رادیو رختکن,5,644,,رختکن - Rakhtkan
1754,4644178,16954500.0,Artecast - آرته کست,11,641,,artebox office
2561,2701708,15154558.0,BusinessChannel پادکست فارسی بیزنس چنل,2,638,,Mohammad Mahdi Behfarrad
3406,3532654,21194000.0,Khooneh | خونه,9,634,,Khooneh Podcast
1010,3584304,17958123.0,JawaherCast / جواهرکست,22,634,,Arete Art
3123,2357279,15421763.0,Radio Chakaad,22,633,,Radio Chakaad
4304,3643425,19737403.0,پادکست برادرز,23,632,,brothers podcast
2331,5119392,18626836.0,سندمن شو | Sandman Show,14,631,,Sandman Show
1273,2590579,16930343.0,جوجه اردک زشت درون,4,628,,fatima Sayah
3583,3061150,19049702.0,Shokufayi,105,626,,Shokufayi
1009,3677085,20857266.0,خوانش متون فارسی,156,625,,کتاب‌خانه‌ی موقوفه‌ی فرهنگی ادب
677,2825176,18600323.0,پادکست پا به راه,14,622,,paberah podcast
2406,4918740,18957877.0,Takapoo | تکاپو,27,620,,takapoo radiomad
2503,2943765,18788194.0,ARCOPOLIS/آرکوپولیس,5,615,,ARCOPOLIS/پادکست آرکوپولیس
4255,5233654,27404834.0,خط سفید جاده,340,612,,Mohammad Tajeran
845,2430108,16116807.0,Kalami Q/A,130,610,,Mostapha Kalami Heris
1610,4018454,17997490.0,اینسو,37,606,4006231.0,Insoo
1677,2525298,16749238.0,پادکست پاستورال,22,603,,Pod Pastoral
731,4800567,24881148.0,Tell Show Do,7,602,,Tell Show Do
736,4718878,24293155.0,ShabeHezaroYekom / شب هزار و یکم,28,600,,Anna Hushidari Fard
1883,5091858,26483974.0,Bygani Podcast/پادکست بایگانی,22,600,,Bygani Podcast
2363,5518241,26519272.0,Dastaako | داستاکو,11,597,,armin mohammadpour
799,2269559,10674834.0,داستان‌چی | Dastanchi,18,594,,Behzad Beheshtian
169,3128717,19213217.0,RoZh.Lab,31,594,,Rodia@ Zhabiz
1808,3693755,20654258.0,Radio Khaan | رادیو خوان,13,593,,Radio Khaan | رادیو خوان
2771,2749536,17253224.0,فن بیان آنلاین,2,592,,دکلمه ها
3672,4497828,20122574.0,موج بازاریابی، پادکست تخصصی بازاریابی,11,591,,mojebazaryabi bazaryabi
2232,3982977,16820391.0,پادکست یو ایکس رایتینگ UX Writing | خانه تجربه‌نویسی,16,591,,حسام الدین مطهری
4070,4163133,22202989.0,پادکست فارسی نقدآگین,64,589,,کانال نقدآگین
1102,2232735,15025697.0,قفسه,6,587,,Qafaseh
1103,5508486,27503356.0,Right Click Save | پادکست فارسی راست کلیک سیو,13,586,,Bornosor
2175,4988631,23523635.0,پادکست دی‌کست | D-cast podcast,17,585,,D-Cast
1646,5443574,27425075.0,بوکآتی,19,585,,Hossein Sepehri
1846,2410541,15623233.0,تمرینو,134,583,,tamrino
3287,2206455,14694405.0,BourseTalk بورس تاک,1,583,,BourseTalk Podcast
2924,2811768,11701983.0,آهنگ های انگیزشی,1,582,,milad ghrati
539,1438840,8266848.0,شعرستان,255,582,,RumiBalkhi.Com
1690,5358327,16729587.0,عشق کافی نیست,26,582,,Mina
1356,2626823,16807546.0,آموزش مالیات,5,578,,Hesabno
2480,4663748,23862139.0,Sagarmatha | ساگارماتا,6,576,,daniel mehrani
258,4498744,16708908.0,40 کتاب,5,567,,book podcast
3420,2450545,10892397.0,رادیو مصدق,12,563,,hossien amini
450,4068184,21830109.0,پادکست ترجمه صوتی قرآن - مسعود ریاعی - masoud riaei,121,562,,nimac
1555,2506651,16682531.0,میکروفون,6,561,,cafecaset
265,2575619,14413365.0,Emrooz - امروز,1204,558,,Iran International
2143,4990924,23126801.0,Zitmeh | زیتمه,20,558,,Hassan Mousavi
1007,2720602,17901005.0,رواندرمانی تجربه زیستی,6,558,,تجربه زیستی
3384,2940442,18429443.0,Manaloguee  | مانالوگ,18,557,,Manaloguee
867,3943108,21525272.0,قصه‌های شاهنامه,15,557,,Sajjad Norouzian
1575,4518752,23094540.0,مجموعه پادکست های توسعه فردی در جهان کوانتومی,14,557,,Soheil Soheilizadeh
2182,4555032,23264118.0,منابع فارسی بیت‌کوین,13,557,,bitcoind.me
3991,2944342,18790839.0,Bourse+ بورس پلاس,487,557,,Hafez Bourse
1468,4661251,23892626.0,Artisan | آرتیزان,5,557,,Artisan
547,2678051,17631519.0,رادیو مدیر,29,556,,Amin Moghadasi
3378,2690450,17793968.0,Nahibmag | رادیو نهیـــب,90,555,,Nahibmag / رادیو نهیب
992,3772488,21471898.0,پادکست آواتو,22,555,,آواتو
1906,4755176,18455552.0,آرزوی تو، دستور توست با صدای ایلیا کیوان,12,552,,Iliya Keyvan
3969,3356629,19788442.0,پادکست فارسی ردپای پاییز - Paeez Podcast,51,552,,Pari Sima Yazdan Panah
589,5574434,29998825.0,گوشِچشم,19,552,,Farda Podcast
924,2420394,16032690.0,پادکست فارسی فرد و زوج,7,549,,Ali Sekhavati
3697,5395980,21342993.0,مامانست MamaNest | برنامه ریزی، تعادل در زندگی، سبک زندگی سالم، مهارت های مدرن و تکنولوژی| برای مادر,44,548,,mamanest Co
1393,3479597,20724351.0,ifritcast,20,548,,Arash Dabestani
4099,4573523,11144083.0,RighTRΞX,21,545,,RighTREX
1926,4091490,17125439.0,کتاب قله ها و دره ها,11,544,,Sattar Shams
858,4634067,23209444.0,Radio Cafe Podcast - پادکست راديو کافه,26,543,,Pouria Abdipour
3657,3314010,17713228.0,"پادکست فارسی ناکجا
NakojaPod",11,542,,Vargha J
4086,3811180,20164545.0,تاریخ بلعمی - جلد 4,13,541,,Afshin
1112,4117249,22214885.0,کلیله و دمنه (مأدبه‌ی ادبی),105,541,,اشکان کیانی
3039,2877668,18537670.0,پادکست ارزدیجیتال l میهن سیگنال,10,538,,mihan signal
2623,4499030,23580907.0,سیف کست | safecast,52,538,4492056.0,Safe Cast
336,3882802,8535477.0,گزیده پادکست فارسی | Persian Podcast Selection,66,537,,MrAli
3702,4495394,20537506.0,نی‌خوان,16,535,,Nashre Ney
2737,2631060,16870427.0,مدیریت زمان,17,534,,NLP Radio
2053,5530924,20627387.0,ثروتمندترین مرد بابل,23,533,,mohsen pourshamsa
367,4785081,24779825.0,Women History Makers - زنان تاریخ ساز,13,533,,Radio Iran International
1294,5073386,26751267.0,پادکست فارسی ولگردی | Wellgardi,11,533,,wellgardi podcast
2077,3177417,18978948.0,RamRant | رمرنت,39,533,,ramrant podcast
875,5570065,25350947.0,پادکست زنان,3,531,,همیشه  در میان
754,2163816,14054721.0,پودیوم,1,530,,Podium Podcast
952,2775263,18410383.0,سولاریس 💫,9,529,,Hesam Bokazadeh
3396,2403662,15798153.0,شبنامه نسوان,6,526,,نسوان
446,4957552,24333423.0,نون سبز | Green N |  پادکست فارسی کتابخوانی نون سبز,58,524,,Masood Mousavi
4301,3712359,21188602.0,MetaHoshivar | متاهُشیوار,16,523,,Ela Akbari
2522,4607735,19868347.0,Tekaneh پادکست تکانه,11,522,,پادکست تکانه
2456,2028194,11128924.0,داستانَپ - قصه های کودکانه,38,520,,dastanapp
934,5162034,26990010.0,"(Women, Life, Freedom Radio) رادیو زن زندگی آزادی",15,520,,Arman Rad
1075,4978418,26002264.0,پادکست رشتوخوان,38,520,,Reshtoo Khan
3246,2766648,17491137.0,رادیو پورتفولیو,31,518,,Yaser Rahimi
1851,2877565,17077031.0,ادبیات کودکان,33,517,,Ketabak Org
3279,2188195,14416445.0,موتوراسپورت ایران - Motorsportiran,53,516,,Saman Pes
2299,3904955,15976963.0,ARCHI-BIZ,6,515,,Navid Taheri
3023,2973491,18842473.0,AliAkbar Raefipur | علی‌اکبر رائفی‌پور,120,514,,AMiR
536,2762597,8266848.0,چهل قاعده عشق,41,510,,RumiBalkhi.Com
1114,4634567,23716436.0,پادکست کمدی صبا | Saba Comedy Podcast,114,508,,Azhdihak
3854,3309222,19655341.0,Radio Keyhan,18,508,,Radio Keyhan
1993,2998941,18903608.0,تلویزیون میهن | mihan tv,3804,507,,Saeed Behbahani
3444,2411064,15965024.0,مدیریت زمان -  هدف گذاری - برنامه ریزی,1,505,,Payam esmi
3723,4082865,11845061.0,Felivet پادکست دامپزشکی,4,504,,Fereshteh Alipour
260,2716570,14413365.0,خواندن در تاریکی - Khandan Dar Tariki,21,502,,Iran International
2102,3646265,20151131.0,کیدکست | Kidcast,19,502,,کیدکست
1462,4561152,18894347.0,رادیو آلپرازولام - کنکور - پادکست کنکوری,12,501,,گروه آموزشی آتانو - دکتر احمدگل
2777,2935541,18766330.0,LogoBox | لوگوباکس,4,500,,Reza Moradi Design
1129,4657970,23870100.0,hplusپادكست فارسي,17,497,,حسین ابراهیمی
234,5311191,13901040.0,Papyrus D پاپیروس توسعه,7,497,,Amin Alirezaee
3594,3015551,15552089.0,پادکست من یونایتد | منچستر یونایتد | Podcast Man United,56,495,,Amir Movahed
3375,2784958,18367036.0,Radio Westphalia,25,495,,radio westphalia
1348,4819250,23976911.0,Talkshod telepodcast ( تله پادکست تاک شد ),28,490,,thisistalkshod
1278,5417078,11287448.0,پادکست دیپلوپیا | DIPLOPIA.PODCAST,6,489,,Reza Fazlollahnejad
4032,4909669,24768392.0,Gavazn Podcast | پادکست گوزن,11,488,,Soheil Eshragh
2594,2138083,7801025.0,پادکست قندهار,6,487,,Bijan Sabbagh
1916,4394797,11126149.0,Asgarifx تجربیات من در بازار فارکس,25,487,,Ali Asgari
1206,4938835,24749425.0,Sparkchannel_پادکست های مهندسی برق,13,487,,SparkChannel Podcast
158,2210788,10020919.0,پادکست فارسی رادیو هیچ  radiohich,49,485,1796941.0,احمد فیاض | Ahmad Fayaz
189,2766342,18950558.0,Living clean - پادکست پاک زیستن,44,485,,Saeid
2091,3656382,20720151.0,رادیو ۵۱,99,483,,Seeruss Daryamoj
2298,4481911,22921953.0,Visor Podcast | پادکست ویزور,5,482,,Ghazal Yazdani
176,2801782,19629816.0,Persian Real Estate Podcast | پادکست املاک ایرانیان,4,478,,Persa Real
1104,4902607,18829988.0,koochradioکوچ رادیو,63,478,,kooch radio
1675,3960598,22150015.0,رهبران کسب و کار‎,3,478,,Sara Nazari
510,2049819,4688565.0,پادکست تورق,14,477,,حسن اجرایی
860,5118797,8293859.0,پادکست اقتصادی سابات,12,476,,سینا موسوی
1970,4793579,9072857.0,شرح مقالات شمس تبریزی,10,475,,Khodayar Doustar
2634,4491973,9903745.0,ماشین باز,7,473,,amin yousefi
3717,4069739,21885786.0,GiTi Cast,19,472,,Siavash Noorbakhsh
1979,5299846,23225304.0,پادکست روانی | RAVANIPOD,44,468,,Amin Alizadeh
